T,553,0.000000,0.000000,409,1425460058294312072,0,21499,6
T,553,0.000000,0.000000,410,1425460058294315160,0,21499,4
T,553,0.000000,0.000000,411,1425460058294332027,0,21499,50
T,553,0.000000,0.000000,412,1425460058294351696,0,21499,249
T,553,0.000000,0.000000,413,1425460058294356816,0,21499,9
T,553,0.000000,0.000000,414,1425460058294362163,0,21499,4
T,553,0.000000,0.000000,415,1425460058294365608,0,21499,27
T,553,0.000000,0.000000,416,1425460058294384359,0,21499,66
T,553,0.000000,0.000000,417,1425460058294515988,0,21499,7
T,553,0.000000,0.000000,418,1425460058294518645,0,21499,100
T,553,0.000000,0.000000,419,1425460058294522057,0,21499,43
T,553,0.000000,0.000000,420,1425460058294529258,0,21499,1
T,553,0.000000,0.000000,421,1425460058294536573,0,21499,19
T,553,0.000000,0.000000,422,1425460058294543927,0,21499,1
T,553,0.000000,0.000000,423,1425460058294551420,0,21499,289
T,553,0.000000,0.000000,424,1425460058294558680,0,21499,15
T,553,0.000000,0.000000,425,1425460058294566717,0,21499,289
T,553,0.000000,0.000000,426,1425460058294575912,0,21499,43
T,553,0.000000,0.000000,427,1425460058294597142,0,21499,246
T,553,0.000000,0.000000,428,1425460058294603609,0,21499,76
T,553,0.000000,0.000000,429,1425460058294606259,0,21499,4
T,553,0.000000,0.000000,430,1425460058294608671,0,21499,1
T,553,0.000000,0.000000,431,1425460058294611034,0,21499,5
T,553,0.000000,0.000000,432,1425460058294613811,0,21499,100
T,553,0.000000,0.000000,433,1425460058294616796,0,21499,10
T,553,0.000000,0.000000,434,1425460058294619161,0,21499,9
T,553,0.000000,0.000000,435,1425460058294621605,0,21499,10
T,553,0.000000,0.000000,436,1425460058294623826,0,21499,50
T,553,0.000000,0.000000,437,1425460058294647181,0,21499,3
T,553,0.000000,0.000000,438,1425460058294649420,0,21499,3
T,553,0.000000,0.000000,439,1425460058294651453,0,21499,18
T,553,0.000000,0.000000,440,1425460058294658558,0,21499,7
T,553,0.000000,0.000000,441,1425460058294661092,0,21499,15
T,553,0.000000,0.000000,442,1425460058294663319,0,21499,100
T,553,0.000000,0.000000,443,1425460058294664900,0,21499,47
T,553,0.000000,0.000000,444,1425460058294666448,0,21499,30
T,553,0.000000,0.000000,445,1425460058294667989,0,21499,10
T,553,0.000000,0.000000,446,1425460058294669497,0,21499,19
T,553,0.000000,0.000000,447,1425460058294686589,0,21499,2
T,553,0.000000,0.000000,448,1425460058294688102,0,21499,2
T,553,0.000000,0.000000,449,1425460058294689588,0,21499,9
T,553,0.000000,0.000000,450,1425460058294691098,0,21499,9
T,553,0.000000,0.000000,451,1425460058294692547,0,21499,1
T,553,0.000000,0.000000,452,1425460058294694444,0,21499,38
T,553,0.000000,0.000000,453,1425460058294701182,0,21499,12
T,553,0.000000,0.000000,454,1425460058294702614,0,21499,25
T,553,0.000000,0.000000,455,1425460058294704559,0,21499,252
T,553,0.000000,0.000000,456,1425460058294712244,0,21499,20
T,553,0.000000,0.000000,457,1425460058294727462,0,21499,300
T,553,0.000000,0.000000,458,1425460058294733912,0,21499,289
T,553,0.000000,0.000000,459,1425460058294739996,0,21499,289
T,553,0.000000,0.000000,460,1425460058294746371,0,21499,289
T,553,0.000000,0.000000,461,1425460058294752885,0,21499,289
T,553,0.000000,0.000000,462,1425460058294759680,0,21499,289
T,553,0.000000,0.000000,463,1425460058294766826,0,21499,70
T,553,0.000000,0.000000,464,1425460058294774415,0,21499,20
T,553,0.000000,0.000000,465,1425460058294782182,0,21499,1000
T,553,0.000000,0.000000,466,1425460058294790066,0,21499,632
T,553,0.000000,0.000000,467,1425460058294808219,0,21499,1261
T,553,0.000000,0.000000,468,1425460058294809749,0,21499,3
T,553,0.000000,0.000000,469,1425460058294811280,0,21499,5
T,553,0.000000,0.000000,470,1425460058294812746,0,21499,1
T,553,0.000000,0.000000,471,1425460058294814247,0,21499,20
T,553,0.000000,0.000000,472,1425460058294815750,0,21499,1
T,553,0.000000,0.000000,473,1425460058294817256,0,21499,1
T,553,0.000000,0.000000,474,1425460058294818697,0,21499,24
T,553,0.000000,0.000000,475,1425460058294820257,0,21499,30
T,553,0.000000,0.000000,476,1425460058294821760,0,21499,100
T,553,0.000000,0.000000,477,1425460058294834272,0,21499,25
T,553,0.000000,0.000000,478,1425460058294836389,0,21499,29
T,553,0.000000,0.000000,479,1425460058294843054,0,21499,632
T,553,0.000000,0.000000,480,1425460058294849666,0,21499,200
T,553,0.000000,0.000000,481,1425460058294856726,0,21499,50
T,553,0.000000,0.000000,482,1425460058294863933,0,21499,89
T,553,0.000000,0.000000,483,1425460058294865578,0,21499,5
T,553,0.000000,0.000000,484,1425460058294867025,0,21499,100
T,553,0.000000,0.000000,485,1425460058294868554,0,21499,100
T,714,0.000000,0.000000,486,1425460058294979908,0,18900,3
T,714,0.000000,0.000000,487,1425460058294982541,0,18900,40
T,714,0.000000,0.000000,488,1425460058294985443,0,18900,2
T,714,0.000000,0.000000,489,1425460058294988104,0,18900,10
T,714,0.000000,0.000000,490,1425460058294990586,0,18900,2
T,714,0.000000,0.000000,491,1425460058294992777,0,18900,25
T,714,0.000000,0.000000,492,1425460058295001837,0,18900,28
T,716,0.000000,0.000000,493,1425460058295056174,0,5775,5
T,716,0.000000,0.000000,494,1425460058295062122,0,5775,95
T,716,0.000000,0.000000,495,1425460058295064265,0,5775,50
T,716,0.000000,0.000000,496,1425460058295066524,0,5775,10
T,716,0.000000,0.000000,497,1425460058295068081,0,5775,10
T,716,0.000000,0.000000,498,1425460058295069696,0,5775,2
T,804,0.000000,0.000000,499,1425460058295132399,0,20100,1
T,804,0.000000,0.000000,500,1425460058295139162,0,20100,103
T,804,0.000000,0.000000,501,1425460058295146022,0,20100,57
T,804,0.000000,0.000000,502,1425460058295152603,0,20100,89
T,967,0.000000,0.000000,503,1425460058295627053,0,1375,20
T,967,0.000000,0.000000,504,1425460058295641053,0,1375,1
T,967,0.000000,0.000000,505,1425460058295654989,0,1375,15
T,967,0.000000,0.000000,506,1425460058295669974,0,1375,14
T,967,0.000000,0.000000,507,1425460058295672529,0,1375,86
T,967,0.000000,0.000000,508,1425460058295687741,0,1375,364
T,967,0.000000,0.000000,509,1425460058295690484,0,1375,8
T,967,0.000000,0.000000,510,1425460058295693013,0,1375,38
T,967,0.000000,0.000000,511,1425460058295695936,0,1375,100
T,967,0.000000,0.000000,512,1425460058295698113,0,1375,390
T,967,0.000000,0.000000,513,1425460058295787185,0,1375,70
T,967,0.000000,0.000000,514,1425460058295794841,0,1375,40
T,967,0.000000,0.000000,515,1425460058295797127,0,1375,1
T,967,0.000000,0.000000,516,1425460058295799584,0,1375,973
T,967,0.000000,0.000000,517,1425460058295807024,0,1375,15
T,967,0.000000,0.000000,518,1425460058295814284,0,1375,1000
T,967,0.000000,0.000000,519,1425460058295822315,0,1375,12
T,967,0.000000,0.000000,520,1425460058295824319,0,1375,88
T,967,0.000000,0.000000,521,1425460058295832154,0,1375,1010
T,967,0.000000,0.000000,522,1425460058295840178,0,1375,881
T,967,0.000000,0.000000,523,1425460058295863235,0,1375,200
T,967,0.000000,0.000000,524,1425460058295869427,0,1375,600
T,967,0.000000,0.000000,525,1425460058295875867,0,1375,1006
T,967,0.000000,0.000000,526,1425460058295882247,0,1375,1006
T,967,0.000000,0.000000,527,1425460058295889508,0,1375,209
T,967,0.000000,0.000000,528,1425460058295891664,0,1375,669
T,967,0.000000,0.000000,529,1425460058295899716,0,1375,331
T,967,0.000000,0.000000,530,1425460058295901399,0,1375,100
T,967,0.000000,0.000000,531,1425460058295902978,0,1375,370
T,967,0.000000,0.000000,532,1425460058295904584,0,1375,1
T,967,0.000000,0.000000,533,1425460058295922706,0,1375,1
T,967,0.000000,0.000000,534,1425460058295924178,0,1375,2
T,967,0.000000,0.000000,535,1425460058295926139,0,1375,73
T,967,0.000000,0.000000,536,1425460058295932839,0,1375,2
T,967,0.000000,0.000000,537,1425460058295938818,0,1375,16
T,967,0.000000,0.000000,538,1425460058295944890,0,1375,9
T,967,0.000000,0.000000,539,1425460058295946475,0,1375,1
T,967,0.000000,0.000000,540,1425460058295947928,0,1375,2
T,967,0.000000,0.000000,541,1425460058295950006,0,1375,4
T,967,0.000000,0.000000,542,1425460058295957213,0,1375,46
T,967,0.000000,0.000000,543,1425460058295969320,0,1375,6
T,967,0.000000,0.000000,544,1425460058295971368,0,1375,48
T,967,0.000000,0.000000,545,1425460058295976701,0,1375,12
T,967,0.000000,0.000000,546,1425460058295978217,0,1375,2
T,967,0.000000,0.000000,547,1425460058295979705,0,1375,200
T,967,0.000000,0.000000,548,1425460058295981200,0,1375,15
T,967,0.000000,0.000000,549,1425460058295982792,0,1375,10
T,967,0.000000,0.000000,550,1425460058295984810,0,1375,261
T,967,0.000000,0.000000,551,1425460058295992392,0,1375,286
T,1011,0.000000,0.000000,552,1425460058296190166,0,306500,1
T,1011,0.000000,0.000000,553,1425460058296199885,0,306500,1
T,1011,0.000000,0.000000,554,1425460058296202388,0,306500,1
T,1011,0.000000,0.000000,555,1425460058296211670,0,306500,1
T,1011,0.000000,0.000000,556,1425460058296221434,0,306500,1
T,1011,0.000000,0.000000,557,1425460058296232355,0,306500,1
T,1011,0.000000,0.000000,558,1425460058296242925,0,306500,3
T,1053,0.000000,0.000000,563,1425460058296434843,0,45085,1
T,1011,0.000000,0.000000,559,1425460058296252512,0,306500,2
T,1011,0.000000,0.000000,560,1425460058296262245,0,306500,4
T,1011,0.000000,0.000000,561,1425460058296271223,0,306500,5
T,1011,0.000000,0.000000,562,1425460058296321310,0,306500,13
T,1053,0.000000,0.000000,564,1425460058296438171,0,45085,1
T,1053,0.000000,0.000000,565,1425460058296447871,0,45085,1
T,1053,0.000000,0.000000,566,1425460058296456542,0,45085,2
T,1053,0.000000,0.000000,567,1425460058296466354,0,45085,12
T,1053,0.000000,0.000000,568,1425460058296474689,0,45085,6
T,1053,0.000000,0.000000,569,1425460058296482459,0,45085,8
T,1053,0.000000,0.000000,570,1425460058296484976,0,45085,22
T,1053,0.000000,0.000000,571,1425460058296487477,0,45085,1
T,1053,0.000000,0.000000,572,1425460058296489207,0,45085,2
T,1076,0.000000,0.000000,573,1425460058297334778,0,73845,10
T,1076,0.000000,0.000000,574,1425460058297338402,0,73845,2
T,1076,0.000000,0.000000,575,1425460058297341584,0,73845,5
T,1076,0.000000,0.000000,576,1425460058297344789,0,73845,5
T,1076,0.000000,0.000000,577,1425460058297347776,0,73845,157
T,1076,0.000000,0.000000,578,1425460058297375851,0,73845,50
T,1076,0.000000,0.000000,579,1425460058297403838,0,73845,167
T,1076,0.000000,0.000000,580,1425460058297431429,0,73845,48
T,1076,0.000000,0.000000,581,1425460058297458856,0,73845,1
T,1076,0.000000,0.000000,582,1425460058297486721,0,73845,20
T,1076,0.000000,0.000000,583,1425460058297655256,0,73845,30
T,1076,0.000000,0.000000,584,1425460058297662016,0,73845,15
T,1076,0.000000,0.000000,585,1425460058297670275,0,73845,12
T,1076,0.000000,0.000000,586,1425460058297672542,0,73845,2
T,1076,0.000000,0.000000,587,1425460058297679560,0,73845,8
T,1076,0.000000,0.000000,588,1425460058297686657,0,73845,11
T,1076,0.000000,0.000000,589,1425460058297693932,0,73845,13
T,1076,0.000000,0.000000,590,1425460058297701447,0,73845,27
T,1076,0.000000,0.000000,591,1425460058297709147,0,73845,12
T,1076,0.000000,0.000000,592,1425460058297717147,0,73845,19
T,1076,0.000000,0.000000,593,1425460058297739196,0,73845,100
T,1076,0.000000,0.000000,594,1425460058297745361,0,73845,20
T,1076,0.000000,0.000000,595,1425460058297752773,0,73845,45
T,1076,0.000000,0.000000,596,1425460058297755240,0,73845,2
T,1076,0.000000,0.000000,597,1425460058297757758,0,73845,5
T,1076,0.000000,0.000000,598,1425460058297760230,0,73845,10
T,1076,0.000000,0.000000,599,1425460058297762630,0,73845,10
T,1076,0.000000,0.000000,600,1425460058297765704,0,73845,1
T,1076,0.000000,0.000000,601,1425460058297768108,0,73845,1
T,1076,0.000000,0.000000,602,1425460058297770199,0,73845,26
T,1076,0.000000,0.000000,603,1425460058297793037,0,73845,39
T,1076,0.000000,0.000000,604,1425460058297795272,0,73845,1
T,1076,0.000000,0.000000,605,1425460058297802477,0,73845,22
T,1076,0.000000,0.000000,606,1425460058297809580,0,73845,22
T,1076,0.000000,0.000000,607,1425460058297816565,0,73845,22
T,1076,0.000000,0.000000,608,1425460058297824433,0,73845,2
T,1076,0.000000,0.000000,609,1425460058297826778,0,73845,1
T,1076,0.000000,0.000000,610,1425460058297828881,0,73845,80
T,1076,0.000000,0.000000,611,1425460058297837219,0,73845,15
T,1076,0.000000,0.000000,612,1425460058297845823,0,73845,1
T,1076,0.000000,0.000000,613,1425460058297868311,0,73845,15
T,1076,0.000000,0.000000,614,1425460058297874286,0,73845,14
T,1076,0.000000,0.000000,615,1425460058297880391,0,73845,8
T,1076,0.000000,0.000000,616,1425460058297886837,0,73845,11
T,1076,0.000000,0.000000,617,1425460058297893651,0,73845,13
T,1076,0.000000,0.000000,618,1425460058297900338,0,73845,27
T,1076,0.000000,0.000000,619,1425460058297907688,0,73845,12
T,1076,0.000000,0.000000,620,1425460058297915617,0,73845,4
T,1076,0.000000,0.000000,621,1425460058297917915,0,73845,30
T,1076,0.000000,0.000000,622,1425460058297920119,0,73845,11
T,1076,0.000000,0.000000,623,1425460058297940120,0,73845,20
T,1076,0.000000,0.000000,624,1425460058297942266,0,73845,32
T,1076,0.000000,0.000000,625,1425460058297948959,0,73845,377
T,1076,0.000000,0.000000,626,1425460058297955599,0,73845,15
T,1076,0.000000,0.000000,627,1425460058297962385,0,73845,35
T,1076,0.000000,0.000000,628,1425460058297969699,0,73845,124
T,1076,0.000000,0.000000,629,1425460058297977051,0,73845,55
T,1076,0.000000,0.000000,630,1425460058297984599,0,73845,103
T,1076,0.000000,0.000000,631,1425460058297993254,0,73845,259
T,1076,0.000000,0.000000,632,1425460058297995411,0,73845,35
T,1076,0.000000,0.000000,633,1425460058298015385,0,73845,1
T,1076,0.000000,0.000000,634,1425460058298017817,0,73845,7
T,1076,0.000000,0.000000,635,1425460058298020370,0,73845,14
T,1076,0.000000,0.000000,636,1425460058298022867,0,73845,50
T,1076,0.000000,0.000000,637,1425460058298025197,0,73845,100
T,1076,0.000000,0.000000,638,1425460058298027455,0,73845,1
T,1076,0.000000,0.000000,639,1425460058298029707,0,73845,1
T,1076,0.000000,0.000000,640,1425460058298031890,0,73845,1
T,1076,0.000000,0.000000,641,1425460058298034108,0,73845,94
T,1076,0.000000,0.000000,642,1425460058298042609,0,73845,59
T,1076,0.000000,0.000000,643,1425460058298065127,0,73845,5
T,1076,0.000000,0.000000,644,1425460058298071446,0,73845,10
T,1076,0.000000,0.000000,645,1425460058298078054,0,73845,8
T,1076,0.000000,0.000000,646,1425460058298084684,0,73845,3
T,1076,0.000000,0.000000,647,1425460058298092352,0,73845,1
T,1076,0.000000,0.000000,648,1425460058298094296,0,73845,9
T,1076,0.000000,0.000000,649,1425460058298101751,0,73845,1
T,1076,0.000000,0.000000,650,1425460058298110101,0,73845,15
T,1076,0.000000,0.000000,651,1425460058298112575,0,73845,10
T,1076,0.000000,0.000000,652,1425460058298114988,0,73845,1
T,1076,0.000000,0.000000,653,1425460058298133475,0,73845,4
T,1076,0.000000,0.000000,654,1425460058298139277,0,73845,5
T,1076,0.000000,0.000000,655,1425460058298145730,0,73845,9
T,1076,0.000000,0.000000,656,1425460058298148036,0,73845,6
T,1076,0.000000,0.000000,657,1425460058298150268,0,73845,1
T,1076,0.000000,0.000000,658,1425460058298152718,0,73845,4
T,1076,0.000000,0.000000,659,1425460058298155127,0,73845,2
T,1076,0.000000,0.000000,660,1425460058298157252,0,73845,18
T,1076,0.000000,0.000000,661,1425460058298165264,0,73845,7
T,1076,0.000000,0.000000,662,1425460058298167290,0,73845,2
T,1076,0.000000,0.000000,663,1425460058298186592,0,73845,3
T,1076,0.000000,0.000000,664,1425460058298188991,0,73845,2
T,1076,0.000000,0.000000,665,1425460058298191161,0,73845,2
T,1076,0.000000,0.000000,666,1425460058298197026,0,73845,6
T,1076,0.000000,0.000000,667,1425460058298203742,0,73845,7
T,1076,0.000000,0.000000,668,1425460058298205754,0,73845,3
T,1076,0.000000,0.000000,669,1425460058298213156,0,73845,2
T,1076,0.000000,0.000000,670,1425460058298215275,0,73845,5
T,1076,0.000000,0.000000,671,1425460058298217494,0,73845,7
T,1076,0.000000,0.000000,672,1425460058298225723,0,73845,13
T,1076,0.000000,0.000000,673,1425460058298241593,0,73845,25
T,1076,0.000000,0.000000,674,1425460058298243124,0,73845,1
T,1076,0.000000,0.000000,675,1425460058298244605,0,73845,20
T,1076,0.000000,0.000000,676,1425460058298246189,0,73845,5
T,1076,0.000000,0.000000,677,1425460058298247666,0,73845,1
T,1076,0.000000,0.000000,678,1425460058298249206,0,73845,8
T,1076,0.000000,0.000000,679,1425460058298250604,0,73845,2
T,1076,0.000000,0.000000,680,1425460058298252083,0,73845,3
T,1076,0.000000,0.000000,681,1425460058298254028,0,73845,72
T,1076,0.000000,0.000000,682,1425460058298261499,0,73845,6
T,1076,0.000000,0.000000,683,1425460058298274874,0,73845,3
T,1076,0.000000,0.000000,684,1425460058298279999,0,73845,4
T,1076,0.000000,0.000000,685,1425460058298285340,0,73845,15
T,1076,0.000000,0.000000,686,1425460058298286867,0,73845,4
T,1076,0.000000,0.000000,687,1425460058298288299,0,73845,2
T,1076,0.000000,0.000000,688,1425460058298289772,0,73845,1
T,1076,0.000000,0.000000,689,1425460058298294249,0,73845,1
T,1076,0.000000,0.000000,690,1425460058298296558,0,73845,5
T,1076,0.000000,0.000000,691,1425460058298303623,0,73845,2
T,1076,0.000000,0.000000,692,1425460058298305183,0,73845,5
T,1076,0.000000,0.000000,693,1425460058298317043,0,73845,13
T,1076,0.000000,0.000000,694,1425460058298322287,0,73845,3
T,1076,0.000000,0.000000,695,1425460058298327796,0,73845,9
T,1076,0.000000,0.000000,696,1425460058298333442,0,73845,5
T,1076,0.000000,0.000000,697,1425460058298339584,0,73845,42
T,1076,0.000000,0.000000,698,1425460058298345921,0,73845,10
T,1076,0.000000,0.000000,699,1425460058298352492,0,73845,1
T,1076,0.000000,0.000000,700,1425460058298359493,0,73845,62
T,1076,0.000000,0.000000,701,1425460058298366582,0,73845,40
T,1076,0.000000,0.000000,702,1425460058298373990,0,73845,13
T,1076,0.000000,0.000000,703,1425460058298386105,0,73845,9
T,1076,0.000000,0.000000,704,1425460058298391156,0,73845,93
T,1076,0.000000,0.000000,705,1425460058298392712,0,73845,11
T,1076,0.000000,0.000000,706,1425460058298394310,0,73845,1
T,1076,0.000000,0.000000,707,1425460058298395787,0,73845,2
T,1076,0.000000,0.000000,708,1425460058298397291,0,73845,10
T,1076,0.000000,0.000000,709,1425460058298398726,0,73845,25
T,1076,0.000000,0.000000,710,1425460058298400225,0,73845,70
T,1076,0.000000,0.000000,711,1425460058298401667,0,73845,25
T,1076,0.000000,0.000000,712,1425460058298403217,0,73845,2
T,1076,0.000000,0.000000,713,1425460058298414146,0,73845,1
T,1076,0.000000,0.000000,714,1425460058298415642,0,73845,1
T,1076,0.000000,0.000000,715,1425460058298417077,0,73845,5
T,1076,0.000000,0.000000,716,1425460058298418640,0,73845,6
T,1076,0.000000,0.000000,717,1425460058298420112,0,73845,4
T,1076,0.000000,0.000000,718,1425460058298421676,0,73845,1
T,1076,0.000000,0.000000,719,1425460058298423154,0,73845,100
T,1076,0.000000,0.000000,720,1425460058298424717,0,73845,10
T,1076,0.000000,0.000000,721,1425460058298426165,0,73845,100
T,1076,0.000000,0.000000,722,1425460058298427832,0,73845,75
T,1076,0.000000,0.000000,723,1425460058298439129,0,73845,50
T,1076,0.000000,0.000000,724,1425460058298440621,0,73845,6
T,1076,0.000000,0.000000,725,1425460058298442071,0,73845,3
T,1076,0.000000,0.000000,726,1425460058298443604,0,73845,300
T,1076,0.000000,0.000000,727,1425460058298445005,0,73845,6
T,1338,0.000000,0.000000,728,1425460058298847628,0,11100,5
T,1338,0.000000,0.000000,729,1425460058298852048,0,11100,32
T,1338,0.000000,0.000000,730,1425460058298856100,0,11100,1
T,1338,0.000000,0.000000,731,1425460058298860017,0,11100,13
T,1338,0.000000,0.000000,732,1425460058298862460,0,11100,100
T,1338,0.000000,0.000000,733,1425460058298864908,0,11100,1
T,1338,0.000000,0.000000,734,1425460058298867732,0,11100,86
T,1338,0.000000,0.000000,735,1425460058298872028,0,11100,30
T,1338,0.000000,0.000000,736,1425460058298874650,0,11100,1
T,1338,0.000000,0.000000,737,1425460058298876968,0,11100,90
T,1338,0.000000,0.000000,738,1425460058298954314,0,11100,325
T,1338,0.000000,0.000000,739,1425460058298956930,0,11100,89
T,1338,0.000000,0.000000,740,1425460058298959764,0,11100,10
T,1338,0.000000,0.000000,741,1425460058298962213,0,11100,107
T,1338,0.000000,0.000000,742,1425460058298964834,0,11100,217
T,1338,0.000000,0.000000,743,1425460058298967101,0,11100,1
T,1338,0.000000,0.000000,744,1425460058298969378,0,11100,5
T,1338,0.000000,0.000000,745,1425460058298971604,0,11100,1
T,1338,0.000000,0.000000,746,1425460058298974080,0,11100,793
T,1338,0.000000,0.000000,747,1425460058298982589,0,11100,4
T,1338,0.000000,0.000000,748,1425460058299006867,0,11100,10
T,1338,0.000000,0.000000,749,1425460058299013184,0,11100,100
T,1338,0.000000,0.000000,750,1425460058299018477,0,11100,62
T,1338,0.000000,0.000000,751,1425460058299024234,0,11100,100
T,1442,0.000000,0.000000,752,1425460058299381246,0,501155,1
T,1442,0.000000,0.000000,753,1425460058299384075,0,501155,1
T,1442,0.000000,0.000000,754,1425460058299387586,0,501155,3
T,1442,0.000000,0.000000,755,1425460058299397934,0,501155,1
T,1442,0.000000,0.000000,756,1425460058299411549,0,501155,7
T,1442,0.000000,0.000000,757,1425460058299413884,0,501155,4
T,1442,0.000000,0.000000,758,1425460058299425389,0,501155,2
T,1442,0.000000,0.000000,759,1425460058299436685,0,501155,10
T,1442,0.000000,0.000000,760,1425460058299448524,0,501155,12
T,1442,0.000000,0.000000,761,1425460058299459969,0,501155,12
T,1442,0.000000,0.000000,762,1425460058299526007,0,501155,1
T,1442,0.000000,0.000000,763,1425460058299533103,0,501155,1
T,1442,0.000000,0.000000,764,1425460058299539823,0,501155,8
T,1442,0.000000,0.000000,765,1425460058299541866,0,501155,1
T,1442,0.000000,0.000000,766,1425460058299549398,0,501155,2
T,1442,0.000000,0.000000,767,1425460058299551586,0,501155,10
T,1442,0.000000,0.000000,768,1425460058299553892,0,501155,50
T,1442,0.000000,0.000000,769,1425460058299555951,0,501155,18
T,1442,0.000000,0.000000,770,1425460058299564729,0,501155,2
T,1442,0.000000,0.000000,771,1425460058299566903,0,501155,1
T,1442,0.000000,0.000000,772,1425460058299589385,0,501155,60
T,1442,0.000000,0.000000,773,1425460058299590933,0,501155,10
T,1442,0.000000,0.000000,774,1425460058299592492,0,501155,1
T,1442,0.000000,0.000000,775,1425460058299593956,0,501155,3
T,1442,0.000000,0.000000,776,1425460058299595465,0,501155,1
T,1442,0.000000,0.000000,777,1425460058299596826,0,501155,2
T,1442,0.000000,0.000000,778,1425460058299604207,0,501155,1
T,1486,0.000000,0.000000,782,1425460058299663739,0,21298,80
T,1442,0.000000,0.000000,779,1425460058299611438,0,501155,1
T,1442,0.000000,0.000000,780,1425460058299613117,0,501155,6
T,1486,0.000000,0.000000,783,1425460058299670908,0,21298,10
T,1442,0.000000,0.000000,781,1425460058299614676,0,501155,1
T,1486,0.000000,0.000000,784,1425460058299673174,0,21298,1
T,1486,0.000000,0.000000,785,1425460058299675081,0,21298,23
T,1497,0.000000,0.000000,788,1425460058299745178,0,7153,1
T,1497,0.000000,0.000000,789,1425460058299747423,0,7153,9
T,1486,0.000000,0.000000,786,1425460058299681799,0,21298,28
T,1486,0.000000,0.000000,787,1425460058299683534,0,21298,10
T,1547,0.000000,0.000000,790,1425460058299794823,0,6800,50
T,1547,0.000000,0.000000,791,1425460058299796498,0,6800,3
T,1572,0.000000,0.000000,792,1425460058299823382,0,5450,1
T,1581,0.000000,0.000000,793,1425460058299909580,0,12015,1
T,1581,0.000000,0.000000,794,1425460058299916830,0,12015,5
T,1581,0.000000,0.000000,795,1425460058299924291,0,12015,294
T,1581,0.000000,0.000000,796,1425460058299926823,0,12015,1000
T,1581,0.000000,0.000000,797,1425460058299929251,0,12015,2500
T,1581,0.000000,0.000000,798,1425460058299931469,0,12015,1206
T,1581,0.000000,0.000000,799,1425460058299938586,0,12015,9
T,1581,0.000000,0.000000,800,1425460058299945396,0,12015,9
T,1621,0.000000,0.000000,801,1425460058302887294,0,615930,1
T,1621,0.000000,0.000000,802,1425460058302892355,0,615930,9
T,1621,0.000000,0.000000,803,1425460058302909427,0,615930,5
T,1621,0.000000,0.000000,804,1425460058302924877,0,615930,3
T,1621,0.000000,0.000000,805,1425460058302939416,0,615930,2
T,1621,0.000000,0.000000,806,1425460058302955139,0,615930,3
T,1621,0.000000,0.000000,807,1425460058302972395,0,615930,21
T,1621,0.000000,0.000000,808,1425460058302975797,0,615930,29
T,1621,0.000000,0.000000,809,1425460058302992747,0,615930,1
T,1621,0.000000,0.000000,810,1425460058302996213,0,615930,20
T,1621,0.000000,0.000000,811,1425460058303123382,0,615930,25
T,1621,0.000000,0.000000,812,1425460058303126079,0,615930,25
T,1621,0.000000,0.000000,813,1425460058303129133,0,615930,27
T,1621,0.000000,0.000000,814,1425460058303136254,0,615930,1
T,1621,0.000000,0.000000,815,1425460058303143430,0,615930,3
T,1621,0.000000,0.000000,816,1425460058303151480,0,615930,1
T,1621,0.000000,0.000000,817,1425460058303159247,0,615930,1
T,1621,0.000000,0.000000,818,1425460058303167703,0,615930,1
T,1621,0.000000,0.000000,819,1425460058303175743,0,615930,1
T,1621,0.000000,0.000000,820,1425460058303184862,0,615930,3
T,1621,0.000000,0.000000,821,1425460058303210845,0,615930,1
T,1621,0.000000,0.000000,822,1425460058303217406,0,615930,1
T,1621,0.000000,0.000000,823,1425460058303224430,0,615930,2
T,1621,0.000000,0.000000,824,1425460058303232485,0,615930,8
T,1621,0.000000,0.000000,825,1425460058303234293,0,615930,2
T,1621,0.000000,0.000000,826,1425460058303235906,0,615930,1
T,1621,0.000000,0.000000,827,1425460058303238116,0,615930,2
T,1621,0.000000,0.000000,828,1425460058303246316,0,615930,15
T,1621,0.000000,0.000000,829,1425460058303254692,0,615930,1
T,1621,0.000000,0.000000,830,1425460058303256346,0,615930,1
T,1621,0.000000,0.000000,831,1425460058303275875,0,615930,3
T,1621,0.000000,0.000000,832,1425460058303282187,0,615930,2
T,1621,0.000000,0.000000,833,1425460058303283757,0,615930,2
T,1621,0.000000,0.000000,834,1425460058303285259,0,615930,3
T,1621,0.000000,0.000000,835,1425460058303286824,0,615930,1
T,1621,0.000000,0.000000,836,1425460058303288380,0,615930,1
T,1621,0.000000,0.000000,837,1425460058303289909,0,615930,1
T,1621,0.000000,0.000000,838,1425460058303296617,0,615930,1
T,1621,0.000000,0.000000,839,1425460058303298772,0,615930,4
T,1621,0.000000,0.000000,840,1425460058303307184,0,615930,4
T,1621,0.000000,0.000000,841,1425460058303322965,0,615930,1
T,1621,0.000000,0.000000,842,1425460058303329170,0,615930,1
T,1621,0.000000,0.000000,843,1425460058303335380,0,615930,1
T,1621,0.000000,0.000000,844,1425460058303337100,0,615930,1
T,1621,0.000000,0.000000,845,1425460058303345099,0,615930,4
T,1621,0.000000,0.000000,846,1425460058303352533,0,615930,1
T,1621,0.000000,0.000000,847,1425460058303360047,0,615930,20
T,1621,0.000000,0.000000,848,1425460058303367927,0,615930,2
T,1621,0.000000,0.000000,849,1425460058303376110,0,615930,20
